client_ID,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,gender,marital_status,education_level,country,state,city,city_latitude,city_longitude,employment_type,loan_term_months,loan_to_income_ratio,other_debt,debt_to_income_ratio,open_accounts,credit_utilization_ratio,past_delinquencies,dti_group,loan_income_group,income_group,loan_amount_group,risk_segment
CUST_18954,31,29766,MORTGAGE,15.0,HOMEIMPROVEMENT,A,13900,8.94,0,0.47,N,8,Male,Single,Bachelor,Canada,Ontario,Toronto,43.6532,-79.3832,Part-time,12,0.466975744137607,1706.74432868706,0.52431446377367,10,0.906536961342916,1,High DTI,>=40%,Low Income,Large Loan,High Risk
CUST_18955,30,28800,RENT,9.0,MEDICAL,B,2000,11.48,0,0.07,N,10,Male,Single,Master,Canada,Ontario,Ottawa,45.4215,-75.6972,Part-time,60,0.0694444444444444,4300.76567764245,0.218776586029252,13,0.661302390634317,0,Medium DTI,<10%,Low Income,Small Loan,Low Risk
CUST_18956,28,30000,RENT,12.0,EDUCATION,A,2000,5.42,0,0.07,N,5,Male,Divorced,Master,USA,Texas,Dallas,32.7767,-96.797,Self-employed,36,0.0666666666666666,7827.25805421276,0.327575268473759,12,0.632743096381255,1,Medium DTI,<10%,Low Income,Small Loan,Medium Risk
CUST_18957,33,30000,RENT,11.0,MEDICAL,A,2000,7.29,0,0.07,N,5,Male,Single,Master,Canada,Ontario,Ottawa,45.4215,-75.6972,Part-time,60,0.0666666666666666,2804.30874639498,0.160143624879833,11,0.151049552201314,0,Low DTI,<10%,Low Income,Small Loan,Low Risk
CUST_18958,30,92700,RENT,1.0,VENTURE,B,15000,11.99,0,0.16,N,5,Female,Single,Master,Canada,Quebec,Quebec City,46.8139,-71.208,Full-time,60,0.161812297734628,8548.44979985042,0.254028584680155,14,0.910831821554877,0,Medium DTI,10-20%,High Income,Large Loan,Low Risk
CUST_18959,31,81000,RENT,1.0,PERSONAL,D,15000,14.42,1,0.19,N,6,Male,Divorced,Bachelor,Canada,BC,Victoria,48.4284,-123.3656,Full-time,60,0.185185185185185,5519.9517922828,0.253332738176331,4,0.375381070538113,0,Medium DTI,10-20%,High Income,Large Loan,High Risk
CUST_18960,32,30000,OWN,2.0,EDUCATION,B,10000,9.91,0,0.33,N,8,Female,Single,High School,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,12,0.333333333333333,4172.63055141348,0.472421018380449,6,0.26936417878193,0,High DTI,30-40%,Low Income,Medium Loan,High Risk
CUST_18961,28,30000,MORTGAGE,5.0,VENTURE,A,15000,7.49,0,0.5,N,9,Male,Single,Master,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,36,0.5,2994.68530053399,0.599822843351133,9,0.553913936952177,0,High DTI,>=40%,Low Income,Large Loan,High Risk
CUST_18962,29,70553,RENT,8.0,MEDICAL,C,15000,13.47,1,0.18,Y,10,Female,Single,Bachelor,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,12,0.212606125891174,15448.0437303967,0.43156270789898,5,0.429147861549113,0,High DTI,10-20%,High Income,Large Loan,High Risk
CUST_18963,33,84000,RENT,2.0,VENTURE,E,15000,16.7,1,0.18,N,9,Female,Single,High School,UK,Scotland,Edinburgh,55.9533,-3.1883,Full-time,36,0.178571428571428,6799.82604531845,0.259521738634743,7,0.509029499429493,1,Medium DTI,10-20%,High Income,Large Loan,High Risk
CUST_18964,33,30000,OWN,8.0,MEDICAL,A,5000,7.51,0,0.17,N,9,Female,Married,Master,USA,California,Los Angeles,34.0522,-118.2437,Full-time,60,0.166666666666667,2848.45746405712,0.261615248801904,5,0.310716207201383,0,Medium DTI,10-20%,Low Income,Small Loan,Low Risk
CUST_18965,29,100000,RENT,1.0,MEDICAL,B,15000,9.88,0,0.15,N,9,Male,Single,Bachelor,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,24,0.15,20568.366974128,0.35568366974128,11,0.571374668089204,0,Medium DTI,10-20%,High Income,Large Loan,Medium Risk
CUST_18966,27,100000,RENT,0.0,VENTURE,B,15000,11.58,0,0.15,N,10,Female,Married,High School,UK,England,London,51.5074,-0.1278,Unemployed,36,0.15,29798.4044245744,0.447984044245744,8,0.277443249395788,0,High DTI,10-20%,High Income,Large Loan,Medium Risk
CUST_18967,29,100000,RENT,3.0,HOMEIMPROVEMENT,C,15000,12.04,0,0.15,N,10,Male,Single,High School,USA,California,Los Angeles,34.0522,-118.2437,Full-time,36,0.15,23492.3373060291,0.384923373060291,13,0.544221160134626,1,Medium DTI,10-20%,High Income,Large Loan,Medium Risk
CUST_18968,28,102000,RENT,12.0,DEBTCONSOLIDATION,B,15000,11.46,0,0.15,N,7,Female,Widowed,Bachelor,UK,England,Manchester,53.4808,-2.2426,Part-time,36,0.147058823529412,15851.6378544777,0.302467037788997,3,0.729861811120075,2,Medium DTI,10-20%,Very High Income,Large Loan,Medium Risk
CUST_18969,27,104371,RENT,4.0,HOMEIMPROVEMENT,D,15000,16.77,0,0.14,N,5,Male,Divorced,Master,Canada,Ontario,Ottawa,45.4215,-75.6972,Self-employed,12,0.143718082609154,7475.62226561163,0.215343555830754,4,0.840705250745838,0,Medium DTI,10-20%,Very High Income,Large Loan,High Risk
CUST_18970,31,105000,RENT,9.0,HOMEIMPROVEMENT,B,15000,10.59,0,0.14,N,8,Female,Single,Bachelor,UK,England,London,51.5074,-0.1278,Full-time,36,0.142857142857143,19475.2590200688,0.328335800191131,14,0.543527884666005,2,Medium DTI,10-20%,Very High Income,Large Loan,Medium Risk
CUST_18971,27,106000,RENT,5.0,DEBTCONSOLIDATION,B,15000,10.75,0,0.14,N,6,Male,Widowed,High School,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,60,0.141509433962264,6413.71878457913,0.20201621494886,10,0.0526994670805525,1,Medium DTI,10-20%,Very High Income,Large Loan,Low Risk
CUST_18972,29,106800,RENT,0.0,DEBTCONSOLIDATION,A,15000,7.49,0,0.14,N,6,Female,Single,Bachelor,USA,New York,New York City,40.7128,-74.006,Full-time,12,0.140449438202247,6901.67400052771,0.205071853937525,15,0.733785540047381,0,Medium DTI,10-20%,Very High Income,Large Loan,Low Risk
CUST_18973,32,108000,RENT,8.0,PERSONAL,B,15000,10.0,0,0.14,N,9,Female,Single,High School,UK,England,Manchester,53.4808,-2.2426,Part-time,12,0.138888888888889,16569.3476467465,0.292308774506912,4,0.728980493749897,0,Medium DTI,10-20%,Very High Income,Large Loan,Low Risk
CUST_18974,30,30000,MORTGAGE,6.0,EDUCATION,B,10000,9.91,0,0.33,N,10,Male,Single,Bachelor,USA,California,Los Angeles,34.0522,-118.2437,Part-time,12,0.333333333333333,2241.72505866958,0.408057501955653,13,0.461971886250361,0,High DTI,30-40%,Low Income,Medium Loan,High Risk
CUST_18975,28,30000,MORTGAGE,4.0,VENTURE,A,6000,6.03,0,0.2,N,8,Female,Single,Bachelor,USA,New York,Buffalo,42.8864,-78.8784,Unemployed,12,0.2,1965.93891296034,0.265531297098678,1,0.502666208030947,0,Medium DTI,10-20%,Low Income,Medium Loan,Medium Risk
CUST_18976,31,30000,MORTGAGE,4.0,EDUCATION,B,1200,10.99,0,0.04,N,8,Female,Married,Bachelor,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,24,0.04,8111.40755310887,0.310380251770295,2,0.399767915002509,0,Medium DTI,<10%,Low Income,Small Loan,Medium Risk
CUST_18977,34,110000,RENT,6.0,PERSONAL,C,15000,12.68,0,0.14,Y,10,Male,Married,PhD,USA,Texas,Dallas,32.7767,-96.797,Full-time,60,0.136363636363636,18616.0212065314,0.305600192786649,4,0.211742054111876,0,Medium DTI,10-20%,Very High Income,Large Loan,High Risk
CUST_18978,35,110000,RENT,0.0,MEDICAL,B,15000,11.11,0,0.14,N,8,Male,Single,High School,Canada,BC,Victoria,48.4284,-123.3656,Part-time,24,0.136363636363636,18034.1241907711,0.300310219916101,4,0.391145478805761,1,Medium DTI,10-20%,Very High Income,Large Loan,Medium Risk
CUST_18979,35,30000,MORTGAGE,13.0,PERSONAL,A,6625,6.62,0,0.22,N,6,Female,Single,Bachelor,USA,New York,New York City,40.7128,-74.006,Part-time,24,0.220833333333333,8112.0311559293,0.49123437186431,8,0.91494527774056,1,High DTI,20-30%,Low Income,Medium Loan,Medium Risk
CUST_18980,33,110000,RENT,3.0,EDUCATION,D,15000,14.42,0,0.14,Y,9,Female,Single,Master,Canada,Quebec,Quebec City,46.8139,-71.208,Full-time,36,0.136363636363636,17993.8119769888,0.299943745245353,15,0.723746264934619,3,Medium DTI,10-20%,Very High Income,Large Loan,High Risk
CUST_18981,33,30000,MORTGAGE,1.0,DEBTCONSOLIDATION,C,4000,13.48,0,0.13,Y,7,Male,Married,High School,Canada,Quebec,Quebec City,46.8139,-71.208,Full-time,24,0.133333333333333,8218.06866022943,0.407268955340981,13,0.737543710981855,1,High DTI,10-20%,Low Income,Small Loan,High Risk
CUST_18982,32,101000,RENT,0.0,EDUCATION,D,15000,17.58,1,0.15,N,8,Female,Single,Bachelor,Canada,BC,Victoria,48.4284,-123.3656,Full-time,36,0.148514851485149,8025.10825795354,0.227971368890629,2,0.594812876426499,0,Medium DTI,10-20%,Very High Income,Large Loan,High Risk
CUST_18983,35,117000,RENT,8.0,PERSONAL,A,15000,9.63,0,0.13,N,8,Female,Widowed,Bachelor,USA,Texas,Houston,29.7604,-95.3698,Self-employed,12,0.128205128205128,17137.7331156206,0.274681479620689,14,0.622259530576395,1,Medium DTI,10-20%,Very High Income,Large Loan,Low Risk
CUST_18984,29,120000,RENT,3.0,EDUCATION,A,15000,6.91,0,0.13,N,7,Male,Married,Master,USA,Texas,Dallas,32.7767,-96.797,Full-time,60,0.125,12926.9305105805,0.232724420921504,3,0.869492840795,1,Medium DTI,10-20%,Very High Income,Large Loan,Low Risk
CUST_18985,30,120000,RENT,14.0,MEDICAL,A,15000,6.17,0,0.13,N,8,Male,Single,High School,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,12,0.125,11807.5331478418,0.223396109565348,6,0.275000775230178,0,Medium DTI,10-20%,Very High Income,Large Loan,Low Risk
CUST_18986,29,120000,RENT,3.0,DEBTCONSOLIDATION,A,15000,9.63,0,0.13,N,6,Male,Married,Bachelor,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,60,0.125,24376.8448761349,0.328140373967791,2,0.219128702274825,0,Medium DTI,10-20%,Very High Income,Large Loan,Medium Risk
CUST_18987,32,120000,RENT,5.0,VENTURE,E,15000,15.68,0,0.13,N,7,Female,Divorced,Bachelor,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,36,0.125,7361.97143117995,0.186349761926499,9,0.436836577097694,0,Low DTI,10-20%,Very High Income,Large Loan,High Risk
CUST_18988,31,30000,MORTGAGE,2.0,PERSONAL,A,2000,7.9,0,0.07,N,10,Female,Single,Master,UK,Scotland,Glasgow,55.8642,-4.2518,Part-time,12,0.0666666666666666,7832.90588747466,0.327763529582489,2,0.130041010592243,0,Medium DTI,<10%,Low Income,Small Loan,Medium Risk
CUST_18989,27,122000,RENT,3.0,PERSONAL,C,15000,12.73,0,0.12,N,5,Female,Single,High School,UK,England,Manchester,53.4808,-2.2426,Full-time,12,0.122950819672131,12874.3841746414,0.228478558808536,4,0.386128822337986,0,Medium DTI,10-20%,Very High Income,Large Loan,Medium Risk
CUST_18990,28,30000,MORTGAGE,4.0,MEDICAL,A,4750,7.9,0,0.16,N,7,Male,Married,High School,USA,New York,New York City,40.7128,-74.006,Full-time,60,0.158333333333333,5545.74298336873,0.343191432778958,4,0.899599811343614,0,Medium DTI,10-20%,Low Income,Small Loan,Medium Risk
CUST_18991,27,130000,RENT,0.0,MEDICAL,A,15000,7.49,0,0.12,N,7,Female,Divorced,Bachelor,UK,England,Manchester,53.4808,-2.2426,Part-time,24,0.115384615384615,24171.6162191387,0.301320124762605,4,0.458303300718219,0,Medium DTI,10-20%,Very High Income,Large Loan,Medium Risk
CUST_18992,27,132000,RENT,2.0,HOMEIMPROVEMENT,B,15000,11.12,0,0.11,N,5,Male,Single,High School,USA,Texas,Dallas,32.7767,-96.797,Full-time,60,0.113636363636364,26167.7736614348,0.311877073192688,14,0.601189335199013,3,Medium DTI,10-20%,Very High Income,Large Loan,Medium Risk
CUST_18993,29,128000,RENT,0.0,EDUCATION,A,15000,9.63,1,0.12,N,9,Female,Single,High School,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,60,0.1171875,8176.32203634901,0.181065015908977,11,0.771168659666877,1,Low DTI,10-20%,Very High Income,Large Loan,Low Risk
CUST_18994,28,140000,RENT,0.0,DEBTCONSOLIDATION,B,15000,11.26,0,0.11,N,5,Female,Married,Master,UK,England,Manchester,53.4808,-2.2426,Part-time,24,0.107142857142857,21587.6337719421,0.261340241228158,1,0.836820771838627,0,Medium DTI,10-20%,Very High Income,Large Loan,Low Risk
CUST_18995,28,143000,RENT,5.0,HOMEIMPROVEMENT,C,15000,12.53,0,0.1,N,6,Male,Single,Master,UK,Wales,Cardiff,51.4816,-3.1791,Part-time,12,0.104895104895105,42681.7806826715,0.403369095683017,9,0.759175821386485,1,High DTI,<10%,Very High Income,Large Loan,Medium Risk
CUST_18996,35,30000,MORTGAGE,11.0,MEDICAL,B,11000,10.65,0,0.37,N,10,Female,Single,Master,Canada,Quebec,Quebec City,46.8139,-71.208,Unemployed,36,0.366666666666667,2121.35291469568,0.437378430489856,10,0.929716195772278,0,High DTI,30-40%,Low Income,Large Loan,High Risk
CUST_18997,34,147000,RENT,1.0,EDUCATION,A,15000,8.94,0,0.1,N,5,Male,Married,High School,UK,Wales,Cardiff,51.4816,-3.1791,Self-employed,60,0.102040816326531,16584.098651332,0.21485781395464,1,0.733867394582142,1,Medium DTI,<10%,Very High Income,Large Loan,Low Risk
CUST_18998,29,150000,RENT,9.0,PERSONAL,E,15000,16.32,0,0.1,N,9,Female,Widowed,Bachelor,UK,England,Manchester,53.4808,-2.2426,Self-employed,60,0.1,28958.4504672689,0.293056336448459,5,0.184022198883718,0,Medium DTI,<10%,Very High Income,Large Loan,High Risk
CUST_18999,31,150000,RENT,1.0,HOMEIMPROVEMENT,B,15000,10.99,0,0.1,N,10,Male,Single,Master,UK,England,London,51.5074,-0.1278,Full-time,60,0.1,16891.5246381031,0.212610164254021,10,0.704074324456208,0,Medium DTI,<10%,Very High Income,Large Loan,Low Risk
CUST_19000,30,165000,RENT,3.0,VENTURE,C,15000,13.92,0,0.09,Y,9,Female,Single,Bachelor,USA,New York,Buffalo,42.8864,-78.8784,Part-time,60,0.0909090909090909,47345.7733357496,0.377853171731816,5,0.142617743069449,2,Medium DTI,<10%,Very High Income,Large Loan,High Risk
CUST_19001,30,175000,RENT,3.0,DEBTCONSOLIDATION,B,15000,11.26,0,0.09,N,8,Female,Widowed,Master,USA,Texas,Houston,29.7604,-95.3698,Full-time,36,0.0857142857142857,47408.3003861985,0.356618859349706,3,0.50072880995608,1,Medium DTI,<10%,Very High Income,Large Loan,Medium Risk
CUST_19002,29,200000,RENT,2.0,DEBTCONSOLIDATION,B,15000,10.37,0,0.07,N,5,Male,Single,High School,USA,California,Los Angeles,34.0522,-118.2437,Part-time,60,0.075,14549.9175827495,0.147749587913747,12,0.628125725345648,0,Low DTI,<10%,Very High Income,Large Loan,Low Risk
CUST_19003,31,200000,RENT,5.0,HOMEIMPROVEMENT,B,15000,11.36,0,0.07,N,8,Female,Married,High School,USA,California,Los Angeles,34.0522,-118.2437,Part-time,60,0.075,49829.3966210982,0.324146983105491,1,0.0644222570930057,0,Medium DTI,<10%,Very High Income,Large Loan,Medium Risk
CUST_19004,28,200000,RENT,2.0,VENTURE,C,15000,11.72,0,0.07,Y,10,Male,Married,High School,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,60,0.075,14006.2647227483,0.145031323613742,4,0.17163197454754,1,Low DTI,<10%,Very High Income,Large Loan,High Risk
CUST_19005,32,230000,RENT,0.0,HOMEIMPROVEMENT,A,15000,5.99,0,0.07,N,5,Female,Married,High School,Canada,Quebec,Quebec City,46.8139,-71.208,Full-time,60,0.0652173913043478,36095.3094944464,0.222153519541071,6,0.197722343841517,0,Medium DTI,<10%,Very High Income,Large Loan,Low Risk
CUST_19006,33,30000,MORTGAGE,1.0,MEDICAL,A,5000,7.49,0,0.17,N,9,Female,Single,Bachelor,UK,England,Manchester,53.4808,-2.2426,Full-time,36,0.166666666666667,5993.33025970391,0.36644434199013,13,0.0758462397977942,0,Medium DTI,10-20%,Low Income,Small Loan,Medium Risk
CUST_19007,34,30000,RENT,2.0,HOMEIMPROVEMENT,B,14975,12.53,1,0.5,N,10,Male,Divorced,Bachelor,Canada,BC,Victoria,48.4284,-123.3656,Full-time,24,0.499166666666667,3635.39107607041,0.620346369202347,11,0.343593525046219,0,Very High DTI,>=40%,Low Income,Large Loan,High Risk
CUST_19008,30,30000,MORTGAGE,3.0,EDUCATION,A,5100,7.9,0,0.17,N,8,Male,Single,Bachelor,USA,California,San Francisco,37.7749,-122.4194,Part-time,24,0.17,5834.85256844251,0.36449508561475,11,0.400698708676515,1,Medium DTI,10-20%,Low Income,Medium Loan,Medium Risk
CUST_19009,28,30000,RENT,13.0,PERSONAL,B,14800,11.14,1,0.49,N,5,Female,Single,Master,USA,California,San Francisco,37.7749,-122.4194,Full-time,24,0.493333333333333,4624.33139610233,0.647477713203411,12,0.454918931120357,1,Very High DTI,>=40%,Low Income,Large Loan,High Risk
CUST_19010,32,50000,RENT,1.0,MEDICAL,B,14800,10.83,0,0.3,N,5,Female,Married,High School,USA,Texas,Houston,29.7604,-95.3698,Part-time,24,0.296,4651.74786046149,0.38903495720923,12,0.0978029171892143,0,Medium DTI,20-30%,Medium Income,Large Loan,High Risk
CUST_19011,28,68000,RENT,2.0,EDUCATION,B,14800,9.99,0,0.22,N,9,Female,Married,Bachelor,USA,California,Los Angeles,34.0522,-118.2437,Full-time,36,0.217647058823529,7801.2690542972,0.332371603739665,1,0.837836520379464,1,Medium DTI,20-30%,High Income,Large Loan,Medium Risk
CUST_19012,30,42000,RENT,4.0,DEBTCONSOLIDATION,B,14750,10.99,1,0.35,N,7,Male,Married,Bachelor,UK,Wales,Swansea,51.6214,-3.9436,Full-time,24,0.351190476190476,12160.4544521126,0.640725106002681,8,0.897961845571758,0,Very High DTI,30-40%,Medium Income,Large Loan,High Risk
CUST_19013,32,30000,MORTGAGE,6.0,VENTURE,A,10000,7.51,0,0.33,N,9,Male,Single,Bachelor,UK,Scotland,Glasgow,55.8642,-4.2518,Part-time,12,0.333333333333333,8170.03484740508,0.605667828246836,10,0.474644357512693,0,Very High DTI,30-40%,Low Income,Medium Loan,High Risk
CUST_19014,34,30000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,4300,7.9,0,0.14,N,5,Female,Married,Master,UK,Wales,Swansea,51.6214,-3.9436,Full-time,60,0.143333333333333,6764.96520077088,0.368832173359029,7,0.185092661946071,0,Medium DTI,10-20%,Low Income,Small Loan,Medium Risk
CUST_19015,27,37000,RENT,11.0,MEDICAL,A,14700,5.99,1,0.4,N,9,Female,Single,Master,USA,New York,New York City,40.7128,-74.006,Part-time,36,0.397297297297297,9107.78178826289,0.643453561844943,5,0.87953543407193,1,Very High DTI,30-40%,Medium Income,Large Loan,High Risk
CUST_19016,27,30000,RENT,2.0,EDUCATION,B,2000,11.49,0,0.07,N,8,Female,Single,High School,Canada,Ontario,Toronto,43.6532,-79.3832,Self-employed,36,0.0666666666666666,2929.55526751772,0.164318508917257,7,0.518237052656911,0,Low DTI,<10%,Low Income,Small Loan,Low Risk
CUST_19017,29,30000,RENT,0.0,DEBTCONSOLIDATION,B,2000,10.75,0,0.07,N,7,Male,Single,High School,UK,England,London,51.5074,-0.1278,Self-employed,36,0.0666666666666666,3551.14005282462,0.185038001760821,4,0.470354699983983,1,Low DTI,<10%,Low Income,Small Loan,Low Risk
CUST_19018,28,30225,RENT,7.0,PERSONAL,B,2000,12.42,0,0.07,N,6,Female,Married,Bachelor,Canada,Ontario,Ottawa,45.4215,-75.6972,Self-employed,36,0.0661703887510339,4372.0570148677,0.210820744908774,12,0.519655341992003,0,Medium DTI,<10%,Medium Income,Small Loan,Low Risk
CUST_19019,35,30000,MORTGAGE,2.0,EDUCATION,A,3300,5.99,0,0.11,N,6,Male,Single,Bachelor,USA,Texas,Dallas,32.7767,-96.797,Part-time,60,0.11,8472.5959299432,0.39241986433144,15,0.436255734673081,1,Medium DTI,10-20%,Low Income,Small Loan,Medium Risk
CUST_19020,31,33000,RENT,1.0,DEBTCONSOLIDATION,A,2000,5.79,0,0.06,N,5,Male,Single,Bachelor,UK,England,London,51.5074,-0.1278,Part-time,24,0.0606060606060606,5339.1338720285,0.222397996122076,1,0.732878937951879,1,Medium DTI,<10%,Medium Income,Small Loan,Low Risk
CUST_19021,30,33000,RENT,2.0,VENTURE,B,2000,10.99,0,0.06,N,8,Male,Married,Bachelor,USA,Texas,Houston,29.7604,-95.3698,Full-time,60,0.0606060606060606,7912.17193568077,0.300368846535781,1,0.424485374889627,1,Medium DTI,<10%,Medium Income,Small Loan,Medium Risk
CUST_19022,31,40000,RENT,3.0,MEDICAL,B,2000,10.37,0,0.05,N,7,Male,Single,Master,USA,California,Los Angeles,34.0522,-118.2437,Full-time,36,0.05,9858.26208517832,0.296456552129458,14,0.740225292437833,1,Medium DTI,<10%,Medium Income,Small Loan,Low Risk
CUST_19023,27,40000,RENT,9.0,DEBTCONSOLIDATION,B,2000,10.75,0,0.05,N,6,Male,Widowed,Bachelor,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,12,0.05,5769.22769349737,0.194230692337434,8,0.753624140212099,0,Low DTI,<10%,Medium Income,Small Loan,Low Risk
CUST_19024,27,51000,RENT,1.0,HOMEIMPROVEMENT,A,2000,7.74,0,0.04,N,6,Female,Widowed,High School,USA,Texas,Houston,29.7604,-95.3698,Self-employed,36,0.0392156862745098,3704.2842286528,0.111848710365741,15,0.278403832467985,0,Low DTI,<10%,Medium Income,Small Loan,Low Risk
CUST_19025,30,51600,RENT,12.0,DEBTCONSOLIDATION,B,2000,9.99,0,0.04,N,5,Male,Single,Bachelor,Canada,Ontario,Ottawa,45.4215,-75.6972,Part-time,24,0.0387596899224806,10169.5168297649,0.235843349414047,8,0.791842665017142,1,Medium DTI,<10%,Medium Income,Small Loan,Low Risk
CUST_19026,29,51996,RENT,2.0,DEBTCONSOLIDATION,C,2000,13.72,0,0.04,Y,6,Female,Married,Bachelor,UK,Wales,Cardiff,51.4816,-3.1791,Part-time,24,0.0384644972690206,10696.7774595608,0.24418758095932,15,0.849778372412527,0,Medium DTI,<10%,Medium Income,Small Loan,High Risk
CUST_19027,29,54000,RENT,1.0,HOMEIMPROVEMENT,B,2000,10.01,0,0.04,N,7,Female,Single,High School,USA,New York,Buffalo,42.8864,-78.8784,Full-time,24,0.037037037037037,7477.60614345593,0.175511224878813,1,0.634318180436157,0,Low DTI,<10%,Medium Income,Small Loan,Low Risk
CUST_19028,31,50000,RENT,15.0,PERSONAL,A,2000,5.42,1,0.04,N,8,Male,Single,High School,USA,California,Los Angeles,34.0522,-118.2437,Full-time,12,0.04,8846.46379496302,0.21692927589926,1,0.263612559421426,0,Medium DTI,<10%,Medium Income,Small Loan,Low Risk
CUST_19029,28,50000,RENT,2.0,MEDICAL,D,2000,16.89,1,0.04,N,7,Male,Married,High School,UK,Wales,Cardiff,51.4816,-3.1791,Full-time,60,0.04,13239.7116213077,0.304794232426155,10,0.833253925865241,0,Medium DTI,<10%,Medium Income,Small Loan,High Risk
CUST_19030,32,30000,MORTGAGE,0.0,VENTURE,A,9000,5.42,0,0.3,N,9,Female,Divorced,Bachelor,Canada,BC,Vancouver,49.2827,-123.1207,Part-time,24,0.3,8750.66776247753,0.591688925415918,11,0.68789404631962,2,High DTI,20-30%,Low Income,Medium Loan,High Risk
CUST_19031,33,57500,RENT,2.0,DEBTCONSOLIDATION,B,2000,10.99,0,0.03,N,5,Female,Single,High School,USA,Texas,Houston,29.7604,-95.3698,Full-time,60,0.0347826086956521,13954.9676000305,0.277477697391834,12,0.750750042787893,3,Medium DTI,<10%,Medium Income,Small Loan,Low Risk
CUST_19032,35,59000,RENT,11.0,DEBTCONSOLIDATION,C,2000,13.48,0,0.03,Y,7,Female,Single,High School,Canada,BC,Victoria,48.4284,-123.3656,Full-time,36,0.0338983050847457,12663.8809509445,0.248540355100754,2,0.330969421737271,0,Medium DTI,<10%,Medium Income,Small Loan,High Risk
CUST_19033,27,60000,RENT,2.0,HOMEIMPROVEMENT,B,2000,9.91,0,0.03,N,9,Male,Single,High School,USA,Texas,Dallas,32.7767,-96.797,Self-employed,36,0.0333333333333333,5569.35280661555,0.126155880110259,5,0.629516619102425,1,Low DTI,<10%,Medium Income,Small Loan,Low Risk
CUST_19034,28,60000,RENT,3.0,EDUCATION,B,2000,10.99,0,0.03,N,6,Female,Single,Bachelor,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,60,0.0333333333333333,7501.14735306586,0.158352455884431,6,0.796105070446838,1,Low DTI,<10%,Medium Income,Small Loan,Low Risk
CUST_19035,31,30000,MORTGAGE,4.0,VENTURE,A,5000,7.49,0,0.17,N,7,Female,Single,Master,USA,New York,New York City,40.7128,-74.006,Unemployed,36,0.166666666666667,2359.33176233643,0.245311058744548,8,0.833663852919251,0,Medium DTI,10-20%,Low Income,Small Loan,Low Risk
CUST_19036,28,54000,RENT,1.0,MEDICAL,D,2000,14.42,1,0.04,N,7,Male,Married,Master,UK,England,Manchester,53.4808,-2.2426,Full-time,36,0.037037037037037,8126.09905359339,0.187520352844322,2,0.914720557747141,0,Low DTI,<10%,Medium Income,Small Loan,High Risk
CUST_19037,29,30000,MORTGAGE,3.0,EDUCATION,B,4000,10.99,0,0.13,N,6,Male,Single,High School,USA,New York,Buffalo,42.8864,-78.8784,Full-time,60,0.133333333333333,2405.20879925666,0.213506959975222,5,0.555925138452842,2,Medium DTI,10-20%,Low Income,Small Loan,Low Risk
CUST_19038,30,30000,MORTGAGE,1.0,VENTURE,A,10000,6.99,0,0.33,N,5,Male,Single,Master,Canada,BC,Victoria,48.4284,-123.3656,Full-time,36,0.333333333333333,8815.73263419291,0.627191087806431,5,0.119786397257286,0,Very High DTI,30-40%,Low Income,Medium Loan,High Risk
CUST_19039,29,68500,RENT,4.0,DEBTCONSOLIDATION,A,2000,7.49,0,0.03,N,9,Male,Single,Bachelor,Canada,BC,Victoria,48.4284,-123.3656,Self-employed,36,0.0291970802919708,18162.959940621,0.294349780155052,15,0.170332615775319,2,Medium DTI,<10%,High Income,Small Loan,Low Risk
CUST_19040,30,68803,RENT,3.0,MEDICAL,A,2000,6.17,0,0.03,N,10,Male,Single,High School,USA,Texas,Dallas,32.7767,-96.797,Full-time,36,0.0290684999200616,18923.3144560061,0.304104682295919,6,0.789268960737577,0,Medium DTI,<10%,High Income,Small Loan,Medium Risk
CUST_19041,32,30000,MORTGAGE,16.0,EDUCATION,A,7000,6.99,0,0.23,N,6,Female,Married,High School,USA,California,San Francisco,37.7749,-122.4194,Full-time,36,0.233333333333333,7353.64564371364,0.478454854790455,13,0.862810575576699,0,High DTI,20-30%,Low Income,Medium Loan,Medium Risk
CUST_19042,27,69000,RENT,1.0,MEDICAL,A,2000,6.99,0,0.03,N,5,Female,Married,Master,UK,England,Manchester,53.4808,-2.2426,Unemployed,60,0.0289855072463768,20457.2925358118,0.325468007765388,15,0.60074585354905,0,Medium DTI,<10%,High Income,Small Loan,Medium Risk
